Id,StoreCode,BranchCode,Title,Address,CategoryId,CategoryName,CategoryIcon,EmirateId,Description,PhoneNumber,FaxNumber,Facilities/0/Value,Facilities/0/Text,Facilities/0/Icon,Facilities/0/Id,Facilities/1/Value,Facilities/1/Text,Facilities/1/Icon,Facilities/1/Id,Facilities/2/Value,Facilities/2/Text,Facilities/2/Icon,Facilities/2/Id,Facilities/3/Value,Facilities/3/Text,Facilities/3/Icon,Facilities/3/Id,FacilityIds/0,FacilityIds/1,FacilityIds/2,FacilityIds/3,TimingsIds,OpeningHoursList/0/OpeningHours/0/OpenTime,OpeningHoursList/0/OpeningHours/0/CloseTime,OpeningHoursList/0/IsToday,OpeningHoursList/0/IsOpen,OpeningHoursList/0/IsOpen247,OpeningHoursList/0/DayOfWeek,OpeningHoursList/1/OpeningHours/0/OpenTime,OpeningHoursList/1/OpeningHours/0/CloseTime,OpeningHoursList/1/IsToday,OpeningHoursList/1/IsOpen,OpeningHoursList/1/IsOpen247,OpeningHoursList/1/DayOfWeek,OpeningHoursList/2/OpeningHours/0/OpenTime,OpeningHoursList/2/OpeningHours/0/CloseTime,OpeningHoursList/2/IsToday,OpeningHoursList/2/IsOpen,OpeningHoursList/2/IsOpen247,OpeningHoursList/2/DayOfWeek,OpeningHoursList/3/OpeningHours/0/OpenTime,OpeningHoursList/3/OpeningHours/0/CloseTime,OpeningHoursList/3/IsToday,OpeningHoursList/3/IsOpen,OpeningHoursList/3/IsOpen247,OpeningHoursList/3/DayOfWeek,OpeningHoursList/4/OpeningHours/0/OpenTime,OpeningHoursList/4/OpeningHours/0/CloseTime,OpeningHoursList/4/IsToday,OpeningHoursList/4/IsOpen,OpeningHoursList/4/IsOpen247,OpeningHoursList/4/DayOfWeek,OpeningHoursList/5/OpeningHours/0/OpenTime,OpeningHoursList/5/OpeningHours/0/CloseTime,OpeningHoursList/5/IsToday,OpeningHoursList/5/IsOpen,OpeningHoursList/5/IsOpen247,OpeningHoursList/5/DayOfWeek,OpeningHoursList/6/OpeningHours/0/OpenTime,OpeningHoursList/6/OpeningHours/0/CloseTime,OpeningHoursList/6/IsToday,OpeningHoursList/6/IsOpen,OpeningHoursList/6/IsOpen247,OpeningHoursList/6/DayOfWeek,SundayHours,MondayHours,TuesdayHours,WednesdayHours,ThursdayHours,FridayHours,SaturdayHours,Latitude,Longitude,MapIcon,Status,Keywords/0,Distance,IsOpen247,IsOpen,ClosingTime,IsPermanentlyClosed,IsTemporarilyClosed,Accessibilities/0/Value,Accessibilities/0/Text,Accessibilities/0/Icon,Accessibilities/0/Id,Accessibilities/1/Value,Accessibilities/1/Text,Accessibilities/1/Icon,Accessibilities/1/Id,Accessibilities/2/Value,Accessibilities/2/Text,Accessibilities/2/Icon,Accessibilities/2/Id,Accessibilities/3/Value,Accessibilities/3/Text,Accessibilities/3/Icon,Accessibilities/3/Id,Accessibilities/4/Value,Accessibilities/4/Text,Accessibilities/4/Icon,Accessibilities/4/Id,Accessibilities/5/Value,Accessibilities/5/Text,Accessibilities/5/Icon,Accessibilities/5/Id,AccessibilityIds/0,AccessibilityIds/1,AccessibilityIds/2,AccessibilityIds/3,AccessibilityIds/4,AccessibilityIds/5,OpeningHoursList/4/OpeningHours/0,OpeningHoursList/5/OpeningHours/0,OpeningHoursList/5/OpeningHours/1/OpenTime,OpeningHoursList/5/OpeningHours/1/CloseTime,OpeningHoursList/1/OpeningHours/0,OpeningHoursList/2/OpeningHours/0,OpeningHoursList/3/OpeningHours/0,Accessibilities/6/Value,Accessibilities/6/Text,Accessibilities/6/Icon,Accessibilities/6/Id,AccessibilityIds/6
b93363ae-c699-485d-886b-93df900016cd,E4010407,,Diyafa - Branch ATM-2 ,Al Diyafah Branch - Bur Dubai- Al Dhiyafa st. opposite DUNE Centre.,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2375927,55.2756073,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7084cf-dfcc-49a0-86d9-ac9cc0f3e802,,,Diyafa - Branch ATM-3 ,Al Diyafah Branch - Bur Dubai- Al Dhiyafa st. opposite DUNE Centre.,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2375927,55.2756073,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09094016-9595-441a-89be-ebe2e74231ec,,,Diyafa Branch ATM-4,Al Diyafah Branch - Bur Dubai- Al Dhiyafa st. opposite DUNE Centre,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2375927,55.2756073,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5da5aab-a6fe-4025-90d6-5f84f1a188eb,,3105,Diyafa Road Branch,Al Diyafah Branch - Bur Dubai- Al Dhiyafa st. opposite DUNE Centre.,577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,Sunday,08:00 AM,02:00 PM,false,true,false,Monday,08:00 AM,02:00 PM,false,true,false,Tuesday,08:00 AM,02:00 PM,false,true,false,Wednesday,08:00 AM,02:00 PM,false,true,false,Thursday,08:00 AM,12:30 PM,true,true,false,Friday,08:00 AM,02:00 PM,false,true,false,Saturday,,8:00-14:00,8:00-14:00,8:00-14:00,8:00-14:00,8:00-12:30,8:00-14:00,25.2375119,55.2756073,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,true,12:30 PM,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e2f7640-b4de-4ce9-b173-a2d5f414550d,E4011398,,DLD Rental Area - ATM,Dubai land department-rental dispute area-Ground floor,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash Withdrawal Only,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,fbfaf19a-4fc8-4d55-93ce-3f362e04dceb,,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2618108,55.3154291,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93b9c2bd-2e20-4b96-a853-8bd63e370282,,,Dubai Festival City - Branch ATM-1 ,Dubai Festival City Branch (AT018 & AT043 in Dubai Festival City Branch),daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.222715,55.3552692,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
ada5052e-f5e5-47b9-a934-529ae90a548b,,,Dubai Festival City - Branch ATM-2,Dubai Festival City Branch (AT018 & AT043 in Dubai Festival City Branch),daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.222715,55.3552692,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
d6288c91-6327-43d1-93fa-ada5b90a0547,,3123,Dubai Festival City Branch,"Dubai Festival Centre, opp Ikea, Next to Carrefour, Level 1",577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,Sunday,10:00 AM,10:00 PM,false,true,false,Monday,10:00 AM,10:00 PM,false,true,false,Tuesday,10:00 AM,10:00 PM,false,true,false,Wednesday,10:00 AM,10:00 PM,false,true,false,Thursday,03:00 PM,10:00 PM,true,false,false,Friday,10:00 AM,10:00 PM,false,true,false,Saturday,,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,15:00-22:00,10:00-22:00,25.223282,55.355453,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,false,10:00 PM,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81d19717-0a24-4571-b4b2-2458b0646d6f,,,Dubai Health Care City - Branch ATM-1,"Health Care City Branch - Dubai Health Care City, Bldg # 16, ground floor (entire Ground Floor including EIFB)",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.233633,55.325904,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43b956b9-2ecb-49ae-98ea-71cfccb118ce,,3170,Dubai Hills Branch,"Unit FF-014, First Floor, Dubai Hills Mall, Dubai Hills",577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,6caa46b2-d50a-422c-87a1-1515eb600553,,,,,,,false,false,false,Sunday,10:00 AM,10:00 PM,false,true,false,Monday,10:00 AM,10:00 PM,false,true,false,Tuesday,10:00 AM,10:00 PM,false,true,false,Wednesday,10:00 AM,10:00 PM,false,true,false,Thursday,03:00 PM,10:00 PM,true,false,false,Friday,10:00 AM,10:00 PM,false,true,false,Saturday,,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,15:00-22:00,10:00-22:00,25.103147,55.238296,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,false,10:00 PM,false,false,,ATM Area Tactile,,00000000-0000-0000-0000-000000000000,,Hearing Loop,,00000000-0000-0000-0000-000000000000,,Low height teller counter,,00000000-0000-0000-0000-000000000000,,PBA & Teller Area Tactile,,00000000-0000-0000-0000-000000000000,,Ramp/Hand Rails(Mall Ramp),,00000000-0000-0000-0000-000000000000,,Disabled parking slot( Mall Parling),,00000000-0000-0000-0000-000000000000,ed96ade8-8953-4b96-8b2b-3b2eea099290,cfd21ff4-54e6-494d-8ee3-164b50fe753e,7a204572-31de-4325-af00-34f61606f565,1136d946-9195-4647-88af-864331bdb376,61878734-5872-4271-b996-172245bbec9b,2ffdb66e-2636-4ef5-9f73-574652d78d24,,,,,,,,,,,,
3c38fa45-0a84-45c3-98d7-1c6296289315,,,Dubai Hills Branch ATM ,"Unit FF-014, First Floor, Dubai Hills Mall, Dubai Hills",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.103147,55.238296,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
6e0c9535-cd7e-46dd-ac1d-97db7533fbad,,,Dubai Land Department - Branch ATM-1 ,"Dubai Land Dept Building, Ground Level, Baniyas Street, opp Dubai Chamber of Commerce, Deira.",daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,,,,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.2617068,55.3159475,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056f80e-dacb-421a-afee-f632e51a9800,,3138,Dubai Land Dept Branch,"Dubai Land Dept Building, Ground Level, Baniyas Street, 
opp Dubai Chamber of Commerce, Deira",577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,Sunday,08:00 AM,03:30 PM,false,true,false,Monday,08:00 AM,03:30 PM,false,true,false,Tuesday,08:00 AM,03:30 PM,false,true,false,Wednesday,,,false,false,false,Thursday,08:00 AM,12:00 PM,true,true,false,Friday,08:00 AM,03:30 PM,false,true,false,Saturday,,8:00-15:30,8:00-15:30,8:00-15:30,,8:00-12:00,8:00-15:30,25.237825,55.362146,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,true,12:00 PM,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdc03dd4-0bac-4f74-b01b-9adf26a836ff,E4010892,,Dubai Mall - Branch ATM-1,Dubai Mall Lower Ground Level in between DU office and Standard Chartered bank. ,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.1972068,55.2799255,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
47571b5e-8d0c-4e6a-9b74-8ce2a139be00,E4011260,,Dubai Mall - Branch ATM-3,Dubai Mall Lower Ground Level in between DU office and Standard Chartered bank,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.1972068,55.2799255,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
cfa1bf72-5cca-48f1-9d5e-9a6876e6dcea,E4011027,,Dubai Mall – Food court SF,Dubai Mall – Food court SF,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash Withdrawal Only,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,,,,,fbfaf19a-4fc8-4d55-93ce-3f362e04dceb,6caa46b2-d50a-422c-87a1-1515eb600553,,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.1968488,55.2800982,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
e2d395ca-2843-4cda-8e93-67f98a9824fe,,3133,Dubai Mall Branch,Lower Ground Level in between DU office and Standard Chartered bank,577bfab1-51be-49bb-92d7-32830570a1a1,Branch,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,Sunday,10:00 AM,10:00 PM,false,true,false,Monday,10:00 AM,10:00 PM,false,true,false,Tuesday,10:00 AM,10:00 PM,false,true,false,Wednesday,10:00 AM,10:00 PM,false,true,false,Thursday,03:00 PM,10:00 PM,true,false,false,Friday,10:00 AM,10:00 PM,false,true,false,Saturday,,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,15:00-22:00,10:00-22:00,25.1979429,55.2783799,/-/media/ei/images/branchatm/map-pin-selected-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,false,false,10:00 PM,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694f576-e837-4df8-aeeb-0c81fb239563,E4010893,,Dubai Mall Branch ATM-2,Dubai Mall Lower Ground Level in between DU office and Standard Chartered bank,daa5e64c-5cb8-4a3c-9c54-1cd3824138d3,ATM,/-/media/ei/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,,,,Cash and Cheque Deposit,,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,00000000-0000-0000-0000-000000000000,,Disability Friendly,/-/media/ei/images/branchatm/icn-wheelchair.svg,00000000-0000-0000-0000-000000000000,,,,,55ddd321-4c80-4ded-88af-8c67e8a6a782,8f24b1c3-9e65-4bd1-8dbf-bbb00e9bdcd8,6caa46b2-d50a-422c-87a1-1515eb600553,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.1978958,55.2797222,/-/media/ei/images/branchatm/map-pin-atm-branches-ei.svg,1e7bd014-67b9-43af-9204-051251690f67,,0,true,false,,false,false,,Disability Friendly,,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,309ad2f1-7330-4eeb-ba70-8f621122262d,,,,,,,,,,,,,,,,,
